userId,contentcode,contentdes,click,date
ekekhcpr0@google.com,2594851,강진탐진청자 [한국관광 품질인증/Korea Quality],1,10/08/2020
juhfwsp3145@google.com,1576464,감악산(거창),2,06/20/2020
hiwz@google.com,1705415,강화갯벌 및 저어새번식지,3,08/23/2020
mrxj4@google.com,139867,갤러리&팬션 풍경소리,3,12/10/2020
offytdz6892@google.com,1954998,개령향교,2,04/06/2021
nxatcyqy9910@google.com,133786,강림순대,3,06/09/2020
atgomgt4@google.com,132519,강경젓갈시장,2,05/09/2020
hhvxf7952@google.com,126792,간성향교,1,11/04/2020
ikgbge7@google.com,2569245,게스트하우스 우정,3,07/06/2020
kcymql020@google.com,2687839,가쯔돈까스,2,01/05/2020
ldqpxayu280@google.com,131676,강원랜드 카지노,1,08/12/2020
zaqiz8@google.com,125463,가리산(포천),3,04/19/2020
dtyg382@google.com,1989501,강릉선교장[한국관광 품질인증/Korea Quality],1,05/10/2020
mpfyipas10@google.com,127110,강진 전라병영성,2,11/16/2020
uthmb6@google.com,294461,갑장사(상주),1,01/19/2020
gdnguf26@google.com,2575831,거창가든,2,08/27/2020
sonmre5562@google.com,129854,가나아트센터,3,09/15/2020
nlsyowkx5@google.com,849929,가야할매밀면전문점,1,11/11/2020
jozxwv54@google.com,294390,가섭사,1,08/31/2020
bcaxbn8@google.com,911900,걸리버여행기,2,11/27/2020
luio@google.com,130523,가족문화센터,3,12/01/2020
hpuk43@google.com,129696,강진 금곡사 삼층석탑,3,09/10/2020
rtbe2705@google.com,728954,강화어부네꽃게탕,1,01/23/2021
junhk@google.com,2580221,강씨네화덕생선구이꽃게장,3,03/04/2021
uvfvwtp@google.com,2643060,게방식당,2,06/29/2020
lspry2@google.com,129024,갈두마을(땅끝마을),1,11/30/2020
ngnn6@google.com,137083,거제비치텔,2,07/26/2020
luio@google.com,2613900,건강서울페스티벌 2020,3,05/11/2020
uwczide@google.com,631278,경기도미술관,3,01/22/2021
msegkzg3609@google.com,1747824,㈜코스테이,2,07/04/2020
hregrxot58@google.com,2514003,가우도 출렁다리,1,02/17/2020
kvitbty748@google.com,128033,거제현 관아,1,11/30/2020
mozxpbdg068@google.com,131454,강동청소년회관,3,10/22/2020
xsgqs756@google.com,1817987,가야성,3,04/10/2021
jnexfj8@google.com,1104176,가평 현충탑,2,07/03/2020
vppiqotk74@google.com,2577527,거제으뜸횟집,2,11/06/2020
dviaot6@google.com,1017568,강동그린웨이 가족캠핑장,2,02/25/2020
qwwk9364@google.com,126585,거제 대우조선해양 옥포조선소,2,09/15/2020
kccn666@google.com,2612802,강화루지(강화씨사이드리조트),2,09/29/2020
luash2@google.com,506378,강진청자축제 2020,2,09/09/2020
bgjd8@google.com,793418,거제 외간리 동백나무,1,11/29/2020
smcx47@google.com,130587,갤러리조선,1,08/28/2020
dnttgz51@google.com,600680,가보,3,04/09/2021
jgsxvhhs756@google.com,634155,개정,1,01/01/2021
sontms4@google.com,130358,경기도자박물관,1,05/21/2020
mrgeul5390@google.com,506378,강진청자축제 2020,2,06/25/2020
zpaeuqcr24@google.com,2612802,강화루지(강화씨사이드리조트),2,11/18/2020
hpcr947@google.com,130136,경기도박물관,1,06/29/2020
kcymql020@google.com,2552251,경기여고 경운박물관(서울),2,09/14/2020
wvzgfflx67@google.com,130232,건국대학교 상허기념도서관,2,04/03/2020
hdvcn933@google.com,2671150,강박사냉면숯불갈비,3,03/14/2020
nmlumoj@google.com,1866076,거목장민박(해남민박),1,06/26/2020
kkmbrvwd0@google.com,2518765,‘서편제’ 촬영지,3,07/03/2020
ostq4805@google.com,130568,갤러리 미즈,2,01/03/2020
vmseto695@google.com,2699943,가지산 쇠점골계곡,2,07/13/2020
xflcnoef@google.com,131912,가디언 클럽바다,3,02/28/2021
uajkva4@google.com,2688186,가마솥나주곰탕,1,05/03/2020
dfswtp9442@google.com,2525011,강릉 올림픽파크,1,08/12/2020
crzpztb613@google.com,131168,강원도자연학습원,3,03/28/2021
djlbx887@google.com,1866076,거목장민박(해남민박),2,04/04/2021
uwge1235@google.com,128030,강화 초지진,1,09/10/2020
ssewvij3405@google.com,1866904,가시식당,3,03/11/2021
mccij@google.com,129151,거문도 등대,3,05/01/2020
skkxj058@google.com,1579499,가섭암지 마애여래삼존입상,1,10/20/2020
axvgqqc99@google.com,2638488,거제 관광모노레일,3,03/20/2021
oapmgr9@google.com,942523,가시버시펜션,1,09/26/2020
qlirb805@google.com,126972,거제도,3,04/04/2020
dviaot6@google.com,2014192,가마골생태공원,3,06/27/2020
lcfqzd00@google.com,2687875,거창갈비 도청,3,03/06/2020
wmiq@google.com,626353,갈릴리회집,1,02/08/2020
vvhlh697@google.com,2570638,강령전,1,04/04/2021
nvkyiht44@google.com,1607036,격포채석강횟집,3,02/21/2020
trcemms8@google.com,1372085,개천절 대제전 2020,2,01/01/2020
oskme15@google.com,127966,거제도해수보양온천,3,02/27/2021
wwilj@google.com,142984,거제관광호텔,3,03/04/2020
kvgras@google.com,128778,강원 경찰충혼탑,2,05/02/2020
fyptel72@google.com,893974,개평한옥마을,2,07/03/2020
wfhu858@google.com,2579457,갈모봉 힐링스테이,2,01/27/2020
xitvrdvn97@google.com,2514616,갈담부대찌개,2,02/26/2020
ozbyci3388@google.com,129805,거제박물관,1,12/19/2020
hpdtmaaa52@google.com,2585333,게스트하우스 수니,1,05/31/2020
jrkxs66@google.com,134098,거창맷돌,2,04/25/2020
cemo7@google.com,600680,가보,3,11/29/2020
pcdemiq3958@google.com,2671267,가락청,3,11/08/2020
vvbyfhq20@google.com,397642,거제 썬트리팜리조트,3,10/09/2020
xhipspa1@google.com,2414679,가야산 소리길,1,06/28/2020
uolakpky6@google.com,1936343,거창 솔향기돌담마을,1,01/05/2020
zpuu@google.com,126812,개삼터·개삼각,3,01/19/2020
pwcxm624@google.com,1989501,강릉선교장[한국관광 품질인증/Korea Quality],2,02/10/2021
bthhzo117@google.com,2680928,가벼슬,2,01/23/2021
hovmavq2@google.com,745781,갤러리정,2,04/03/2020
nllp9@google.com,1985702,감미옥(구 대성옥),3,08/21/2020
zsgsdph@google.com,2569003,게스트하우스 play at home(플레이앳홈),2,10/09/2020
zaqiz8@google.com,128952,강진 병영마을 옛 담장,2,01/23/2020
ohqixes2@google.com,2572779,게더링 앳 홍대2(게더링앳홍대),3,07/03/2020
glmh@google.com,125880,간월암(서산),3,09/21/2020
hhkzr16@google.com,2633896,가산수피아,2,03/16/2020
vqclt844@google.com,2600188,거경제,3,06/29/2020
lezj1@google.com,2702651,강변저류지,3,01/16/2021
dqmrikm6@google.com,2654476,갤러리 MOA,2,06/03/2020
rxxuxx349@google.com,627268,강원토속식당,3,04/06/2020
zwbi494@google.com,128670,강주연못,2,02/28/2021
ldkqbfkh3@google.com,2575780,강복궁,2,03/03/2020
vmihca6@google.com,1749449,거제문화예술회관,1,01/22/2021
kshj7@google.com,2660518,강정희 간장새우,2,12/10/2020
pvwb1@google.com,1896625,경기도청소년수련원,3,07/14/2020
ncadikb@google.com,2664434,감물 및 봉숭아 물들이기 체험행사 2020,2,03/18/2020
pqpzs900@google.com,130919,경기대학교박물관,3,01/01/2021
esxoxn9821@google.com,125822,가야산(서산),2,08/03/2020
hlavr480@google.com,125735,강재구공원,1,12/03/2020
vxwsrs@google.com,2664434,감물 및 봉숭아 물들이기 체험행사 2020,3,07/03/2020
dmyxzwyo83@google.com,1578089,거창사건추모공원,1,01/02/2020
fzcllwr5844@google.com,130338,가창창작스튜디오&스페이스 가창,3,06/07/2020
uolakpky6@google.com,2664520,게스트145,3,09/09/2020
eavzcyf0@google.com,143017,가보호텔,3,04/17/2020
igtm@google.com,129898,가람화랑,2,02/28/2021
jjof0@google.com,2593235,거목장민박 [한국관광 품질인증/Korea Quality],2,03/22/2020
fnaew7@google.com,2608451,가로수길 홈스테이,2,11/28/2020
gvdir9249@google.com,1214384,검단집,2,02/28/2021
ogjqwfl5@google.com,2371958,거궁회관,1,03/13/2021
jaobshr@google.com,1625126,강증산 탄생지,1,04/03/2021
wpgbt50@google.com,2670270,강남가든,2,01/02/2021
jgdw@google.com,2572552,강복삼계탕,3,03/20/2021
rlwj428@google.com,2598695,㈜피에프비파트너스 마린칸토,1,04/06/2020
xvpzed6@google.com,127111,강진영랑생가,3,01/07/2021
svjemgus4@google.com,129867,강화문화원(강화미술관),2,01/13/2020
xlhbqbj@google.com,1909095,가향,3,01/25/2021
uvfh6@google.com,1957336,가산서원,2,11/19/2020
qinfmrr@google.com,2652903,가쯔야,3,01/12/2020
ccry79@google.com,1624164,강진향교,1,02/13/2020
gtrqnszs8@google.com,127535,갈천약수터,2,11/13/2020
yibj8148@google.com,1214552,가평장원추어탕,2,06/26/2020
jjlyu4209@google.com,1595441,감로헌,1,03/04/2020
ebjqj3055@google.com,1615571,강화유수부이방청,3,03/14/2020
iverru651@google.com,2396952,강릉항,1,07/07/2020
kyvmbpf82@google.com,811327,가보정 4관,2,11/14/2020
doylwg@google.com,129010,갈천동초가까치구멍집,2,12/28/2020
guhr70@google.com,1947118,강촌레일파크 (김유정레일바이크),3,03/29/2020
hwxw817@google.com,1039977,강화 풍물시장,2,04/09/2020
sxxxjkv4@google.com,1625067,가마소계곡,3,03/02/2020
ksbxbd@google.com,925575,거제 좋은데펜션(구 외도바다펜션),1,12/16/2020
qprfjj14@google.com,2574044,강동회수산,3,12/24/2020
fnjffzd734@google.com,127241,각연사(괴산),1,01/17/2020
mbjgbn7302@google.com,2580169,강남면옥,1,07/26/2020
nrvmoa6@google.com,1887381,갈마못(갈뫼못),3,04/09/2020
syjnodo9@google.com,2650372,강경근대거리,2,03/27/2021
fcvtqrt38@google.com,1351349,가족사랑바다체험펜션,2,04/04/2021
rdvea07@google.com,129818,건국대학교박물관,3,10/10/2020
doylwg@google.com,125566,강화 홍릉,2,11/13/2020
dqtdo1@google.com,2684765,강화 원도심 스토리워크,2,04/15/2020
idfblm21@google.com,128980,격포항,3,08/06/2020
dtmttu084@google.com,2688186,가마솥나주곰탕,2,01/31/2021
mbpw@google.com,2585333,게스트하우스 수니,2,09/10/2020
fnaew7@google.com,2398444,감추해변,3,07/11/2020
ttfbyc7682@google.com,2580266,갯벌바지락손칼국수,3,12/26/2020
hlavr480@google.com,1351349,가족사랑바다체험펜션,1,12/14/2020
jjlyu4209@google.com,232229,강서면옥,3,01/04/2021
jorosae041@google.com,126784,거진11리해변,3,11/27/2020
uqsnrdc2403@google.com,129692,강진마도진만호성지,1,05/19/2020
jxsovp@google.com,133185,강원콩비지탕,2,01/02/2020
kjixf553@google.com,2363553,갱매폭포,2,03/06/2020
iovm64@google.com,128654,갈계리삼층석탑,2,08/03/2020
pyreya@google.com,2588752,강릉 월화거리,2,10/16/2020
qxlbgfx137@google.com,2664961,개마고원,1,03/03/2021
zhdlqtl8906@google.com,625698,갤럭시펜션,3,01/30/2020
bnycanxr16@google.com,2683263,강남식당,3,06/28/2020
jhgypf@google.com,128654,갈계리삼층석탑,1,02/10/2020
etqudeo8185@google.com,1989501,강릉선교장[한국관광 품질인증/Korea Quality],2,01/15/2021
rmfocvt7845@google.com,749479,갤러리박영,1,11/06/2020
climdkoo871@google.com,130233,가톨릭대학교 성신교정도서관,1,01/22/2020
drrva9@google.com,2514003,가우도 출렁다리,3,04/24/2020
ufog693@google.com,1350167,강진 서중어촌체험마을,2,03/01/2021
ntkihpzx660@google.com,913186,개울가펜션,3,02/18/2021
qwheg@google.com,1039977,강화 풍물시장,2,12/17/2020
wyeajdd036@google.com,1797757,가경식당,2,06/28/2020
rvza144@google.com,130587,갤러리조선,3,01/26/2020
cahqjuad7@google.com,130986,가야컨트리클럽,3,09/20/2020
lupfjjf283@google.com,133185,강원콩비지탕,2,11/27/2020
ragr@google.com,126840,검룡소 (강원고생대 국가지질공원),2,10/20/2020
oytmmdze78@google.com,2685333,건도리,1,06/20/2020
uaou4@google.com,1622799,강양향교,3,06/23/2020
jjtw898@google.com,1957338,강덕사,2,01/19/2021
wpjrzmul387@google.com,2374916,갤러리 사진창고,1,07/07/2020
xbdqnxmv6332@google.com,2575826,갯마을낙지,3,09/06/2020
xyatyvq406@google.com,2652929,감미옥,3,02/21/2020
cdxvf50@google.com,2484386,감내맛집,3,03/26/2021
idfblm21@google.com,2650410,가문잔치,1,02/24/2020
suokx907@google.com,2019720,가고파 꼬부랑길 벽화마을,2,09/20/2020
hpdtmaaa52@google.com,2607620,게스트하우스강남,3,08/05/2020
traukhnn257@google.com,252566,견훤산성,2,05/27/2020
dmprdzx29@google.com,125658,가령폭포,2,04/20/2020
xumx5@google.com,1576971,거창사건역사교육관,2,09/22/2020
mtuyzlo56@google.com,627582,감자네,3,12/30/2020
qntvvkr3865@google.com,142829,가야관광호텔,2,02/09/2020
hwxw817@google.com,1200950,가평 연하리향나무,2,12/02/2020
pphlub4239@google.com,2575042,갯내음 펜션,1,04/11/2021
cuqyd@google.com,1889833,갯거리오름(갯그르),2,04/06/2020
zwmsd8501@google.com,130217,강북문화원,2,01/10/2021
kixqpqk59@google.com,131270,거진방파제,3,06/08/2020
vdie74@google.com,147656,경기전,3,08/31/2020
hmuitbu8@google.com,125564,강화산성,3,06/09/2020
hhkzr16@google.com,131676,강원랜드 카지노,3,03/17/2020
jkjjws7@google.com,2593235,거목장민박 [한국관광 품질인증/Korea Quality],1,05/21/2020
dwbkb0@google.com,2573089,감나무집(명촌점),1,11/18/2020
chtw3@google.com,130546,경기도국악당,1,03/06/2021
glqiixy258@google.com,2670860,강릉엄지네꼬막집,2,03/11/2021
lykvtgdy219@google.com,538485,거제 구조라관광어촌마을,3,08/12/2020
intblnc1@google.com,2707444,가영당 [한국관광 품질인증/Korea Quality],2,03/28/2020
ibrfusg14@google.com,2600188,거경제,3,08/11/2020
sflnor698@google.com,662637,강화해수랜드,3,03/28/2020
dywzwun@google.com,2588752,강릉 월화거리,1,04/03/2021
tgtnm7@google.com,2500296,경기콘텐츠 코리아 랩,3,08/12/2020
klimeo@google.com,2580169,강남면옥,1,03/04/2021
szsinnf6932@google.com,131982,"가평5일장 / 잣고을전통시장 (5, 10일)",1,12/22/2020
pcdemiq3958@google.com,2359165,검은여닭(검은여쉼터),1,08/24/2020
bbum@google.com,125789,강릉 오죽헌,1,02/01/2021
vagahz4752@google.com,809490,강서습지생태공원,3,04/26/2020
szhid162@google.com,2019720,가고파 꼬부랑길 벽화마을,2,01/10/2020
wpgbt50@google.com,128657,거창 둔마리 벽화 고분,2,01/30/2020
ismkdzfm103@google.com,2514003,가우도 출렁다리,2,03/06/2021
agojfw788@google.com,2609894,경기전 연가,1,03/07/2020
ympnce7058@google.com,125567,강화전적지,2,12/14/2020
luco8352@google.com,538485,거제 구조라관광어촌마을,2,09/28/2020
hmbdyar1@google.com,129854,가나아트센터,3,09/09/2020
pyzc3@google.com,1114686,감곡매괴성모순례지성당,2,10/14/2020
tqmgvvfa62@google.com,2572443,가고파식당,1,05/15/2020
vqclt844@google.com,2591878,갤러리 구루지,1,12/14/2020
mccij@google.com,126416,강진 고려청자 요지,3,03/12/2020
anaufav0210@google.com,1750851,거창문화센터,1,11/30/2020
slkp65@google.com,126027,가지산도립공원(밀양),1,04/11/2021
vazwnh7@google.com,1798587,거창사과테마파크,3,05/10/2020
axvgqqc99@google.com,513254,강윤정프로샵(오크점),2,11/13/2020
vxwsrs@google.com,132784,"거진장 / 고성 거진시장 (1, 6일)",3,02/05/2021
rslpre090@google.com,2579138,강바다횟집,1,02/20/2021
smcx47@google.com,125462,가덕산,3,03/16/2020
icks7@google.com,126347,강천사(순창),3,12/15/2020
evyra4047@google.com,131278,격포방파제낚시,1,08/26/2020
zgxafl2304@google.com,132383,갤러리아 백화점 (센터시티점),1,03/06/2020
wypoz6045@google.com,1624227,강동 해수온천,3,04/25/2020
gtmu@google.com,2600188,거경제,3,12/20/2020
fxasllj@google.com,1625067,가마소계곡,2,03/17/2020
vmseto695@google.com,134746,개화,3,11/18/2020
szoa696@google.com,699542,갈비명가할머니집,3,02/08/2020
gbqf7@google.com,135136,강강술래 신림동,3,03/30/2021
vqclt844@google.com,1722228,강릉단오제전수교육관,1,03/01/2020
gatksi4149@google.com,2531222,강릉오죽한옥마을[한국관광 품질인증/Korea Quality],2,12/02/2020
yatgo0997@google.com,587289,강릉시 청소년 해양수련원,2,02/09/2020
qoutrl@google.com,132784,"거진장 / 고성 거진시장 (1, 6일)",1,12/14/2020
raytzj5@google.com,127154,가평리 계서당(성이성 생가),1,12/30/2020
syjnodo9@google.com,2712922,강나루생태공원,1,02/28/2020
mtuyzlo56@google.com,2572779,게더링 앳 홍대2(게더링앳홍대),1,03/20/2021
knpldhh3913@google.com,1957340,강성서원,2,09/28/2020
axnwcejc763@google.com,125788,강릉 임영관 삼문,1,03/30/2021
phgnstod506@google.com,131169,강원도 세계잼버리 수련장,2,09/15/2020
vdwvsx@google.com,2702651,강변저류지,1,08/12/2020
pqvvkfl89@google.com,135282,강가촌,1,02/27/2021
uoznvotu1243@google.com,789501,가리산(홍천) 등산로,3,06/25/2020
jpjoqo071@google.com,130523,가족문화센터,2,12/01/2020
roun5@google.com,2575689,게스트하우스여정,3,10/03/2020
xvpzed6@google.com,131940,가평TOP랜드 번지점프,1,06/20/2020
qfloy33@google.com,135696,가마솥손두부,3,01/10/2021
kjixf553@google.com,2682667,강한식당,2,02/27/2021
bgjd8@google.com,513254,강윤정프로샵(오크점),2,06/09/2020
sqdoton4@google.com,134065,개성면옥,3,02/09/2021
dnttgz51@google.com,1956299,검계서원,3,04/23/2020
lkht2905@google.com,127185,강화 덕진진,1,12/01/2020
jjof0@google.com,1977633,거창 황금원숭이마을,2,03/13/2021
oojpcx@google.com,1665536,거창스포츠파크,3,08/23/2020
pqpzs900@google.com,1985702,감미옥(구 대성옥),3,03/27/2021
xiyscdi65@google.com,1002070,갤러리아 백화점 (진주점),3,07/14/2020
vire003@google.com,131119,강화도,3,03/16/2021
nvulbsj54@google.com,127110,강진 전라병영성,2,03/17/2020
zjmzhb402@google.com,1284247,가평의병3.1항일운동기념비,2,04/06/2020
uvfh6@google.com,1957963,경광서원,2,09/27/2020
iwybrfvj5@google.com,1118418,감삼못공원,3,01/04/2021
krism1@google.com,2569515,감성마을 이외수 문학관,3,03/23/2020
daal8@google.com,129337,강릉 해살이마을,3,01/27/2021
fclvmya3@google.com,1947118,강촌레일파크 (김유정레일바이크),2,01/17/2020
okcwcqrr7839@google.com,2580169,강남면옥,2,02/23/2021
wzljy831@google.com,2709958,가산수피아 '봄의 정원',1,03/27/2021
wtipzqwm234@google.com,138918,거제도그펜션,3,04/03/2020
mzibmdij012@google.com,1959468,갈천서원,1,11/27/2020
zpagqu@google.com,1599113,거창축협한우팰리스,2,12/24/2020
ndhnuys9727@google.com,130869,강원 신재생에너지전시관,1,03/12/2020
tgtnm7@google.com,142984,거제관광호텔,1,03/26/2021
xymrpye5797@google.com,125790,강릉 경포대,2,09/03/2020
kvgras@google.com,232304,갈천훼밀리리조트[한국관광 품질인증/Korea Quality],2,08/12/2020
pqysx501@google.com,125566,강화 홍릉,1,06/12/2020
ajzs3093@google.com,129898,가람화랑,1,07/27/2020
krism1@google.com,2680928,가벼슬,1,06/27/2020
jizhtroa77@google.com,2613900,건강서울페스티벌 2020,2,09/21/2020
efwhnt0031@google.com,1959468,갈천서원,3,03/02/2020
ndhnuys9727@google.com,527227,강천사(제천),2,04/03/2021
aanv@google.com,1104176,가평 현충탑,1,05/18/2020
nomgnim8@google.com,129537,각산,1,01/08/2021
wzmzukl5@google.com,1866904,가시식당,1,01/20/2020
iolzja3@google.com,2569515,감성마을 이외수 문학관,2,08/05/2020
moizlcwd@google.com,1955985,검암서원,3,12/01/2020
wmiq@google.com,128607,거일1리 어촌체험마을,2,01/28/2020
luio@google.com,134065,개성면옥,2,05/08/2020
ejvtut@google.com,1622226,건계정,1,04/14/2021
fxujf670@google.com,232229,강서면옥,3,07/06/2020
kypsnqx@google.com,1624164,강진향교,2,08/22/2020
iusq8764@google.com,130190,갤러리 시몬,2,02/07/2020
nmelu921@google.com,2654476,갤러리 MOA,1,05/07/2020
taiaql9307@google.com,1625126,강증산 탄생지,3,06/07/2020
bakil7260@google.com,126582,거제자연휴양림,2,10/25/2020
ysrv@google.com,2605226,강촌 자전거 하이킹,1,04/01/2020
ldftnd@google.com,686331,강변장어,3,10/22/2020
qntvvkr3865@google.com,135282,강가촌,2,02/18/2021
uoznvotu1243@google.com,129537,각산,3,11/19/2020
ddiwkcqs6917@google.com,294439,감로암(서울),3,09/21/2020
fnjffzd734@google.com,538472,각사산촌행태체험마을,3,11/22/2020
apnz21@google.com,1577060,갈천서당,1,06/26/2020
rszwyl664@google.com,1939058,갓전시관,3,01/17/2021
okxcunb55@google.com,2393038,거제 덕포랜드 씨라인,1,01/13/2020
nllp9@google.com,2664758,가족올래 하추리마을,1,08/05/2020
junhk@google.com,2574220,게스트하우스 류가(Guest House Ryuga),3,07/03/2020
luoh358@google.com,608471,가리산막국수,3,10/26/2020
lkht2905@google.com,2575831,거창가든,1,07/22/2020
euohwr5631@google.com,129927,갤러리 서림,1,04/07/2020
cgef42@google.com,129391,개미들마을,2,02/18/2020
inogn4@google.com,1889809,개오리오름,1,03/17/2020
izvtwypn@google.com,1820268,가족끼리딸기 캠피닉,2,09/10/2020
itoitfse@google.com,2577481,가마솥보리밥,1,05/09/2020
apfji9271@google.com,585522,강문해변,3,04/26/2020
jjetr4@google.com,2396947,강릉시청행정역사관,3,11/08/2020
jrkxs66@google.com,127311,갈음이해수욕장,1,05/04/2020
jnexfj8@google.com,128961,강변스파랜드,1,03/25/2021
amrj4054@google.com,131169,강원도 세계잼버리 수련장,2,10/24/2020
nspxk0511@google.com,127802,강화 참성단,2,06/09/2020
wrpg97@google.com,578400,가사도,3,03/22/2020
qwwk9364@google.com,2622715,감꽃당,3,02/23/2020
bfkudbw6@google.com,1866954,감나무집,2,08/18/2020
jkfyorsk9@google.com,1012554,강릉바우길(9구간),3,02/10/2020
daal8@google.com,2572779,게더링 앳 홍대2(게더링앳홍대),3,08/31/2020
rogk35@google.com,125563,강화향교,1,03/16/2020
usylrp41@google.com,131119,강화도,3,03/04/2020
jlnyi24@google.com,129922,갤러리미,2,05/16/2020
syjnodo9@google.com,2580078,갈밭식당,1,03/04/2021
nnxkpnix7@google.com,125787,강릉향교,1,02/22/2021
pivg32@google.com,128359,강릉 복사꽃마을,1,09/20/2020
offytdz6892@google.com,1249666,강화젓갈,3,06/28/2020
pzdsca442@google.com,699542,갈비명가할머니집,1,01/19/2020
ogytu3@google.com,772462,강동 화암 주상절리,1,09/01/2020
kkmbrvwd0@google.com,133229,강변가든,3,11/29/2020
mleeyks3@google.com,128653,거창 동계 종택(정온선생고택),1,03/16/2020
ldftnd@google.com,131520,가평사계절썰매장,2,09/26/2020
bkno24@google.com,129927,갤러리 서림,2,03/05/2021
jgar6929@google.com,1623934,강강술래 전수관,1,09/28/2020
oqvckvkh@google.com,130136,경기도박물관,3,12/19/2020
wzljy831@google.com,2396947,강릉시청행정역사관,2,01/26/2020
euohwr5631@google.com,1431823,개심사(괴산),2,09/05/2020
jevwmgvv94@google.com,126644,간현관광지,1,04/20/2020
hmuitbu8@google.com,133487,강변횟집,2,05/01/2020
ygozcjy95@google.com,1608608,거제시장,3,05/24/2020
qhlgvbcg707@google.com,125891,갑사,1,10/01/2020
mvauf@google.com,129316,강진 청자골달마지마을,2,09/23/2020
iverru651@google.com,1578267,거창 당동당산,2,06/20/2020
gxmysga3612@google.com,130919,경기대학교박물관,1,04/06/2020
iusq8764@google.com,1349796,강진 백사어촌체험마을,2,12/03/2020
dajoqk16@google.com,2575790,개성순대주식회사,2,01/14/2021
trcemms8@google.com,127802,강화 참성단,3,03/20/2021
lrixyutr38@google.com,403194,갯마을풍천장어,2,05/07/2020
pgfzujre4@google.com,736597,가학동지석묘,1,03/08/2021
wlgcvmu693@google.com,128474,개실마을,2,02/16/2020
jkfyorsk9@google.com,2398443,감추사,2,07/18/2020
qgzsv6@google.com,2398442,가원습지 생태자연공원,1,06/09/2020
kixqpqk59@google.com,590873,갯바위펜션,3,02/24/2020
frmlt@google.com,1856950,경기 남양주 조안 [슬로시티],3,05/21/2020
tyenaq291@google.com,130568,갤러리 미즈,1,10/10/2020
ordejn412@google.com,128474,개실마을,3,09/09/2020
knpldhh3913@google.com,2624237,게스트하우스 은가비,1,01/30/2020
oooz138@google.com,2622715,감꽃당,2,09/21/2020
acwjfef653@google.com,1909095,가향,3,01/19/2020
siegth@google.com,2484393,감천 아지매 밥집,1,03/17/2021
lcfqzd00@google.com,133814,강촌매운탕,1,06/12/2020
lxth2860@google.com,125769,강릉 굴산사지,1,11/29/2020
mccij@google.com,134960,가든이천공원,2,01/03/2020
pizyuv9932@google.com,130664,강원경찰박물관,3,08/29/2020
cticpmu4878@google.com,250326,강화 서도 중앙교회,1,11/08/2020
wzvr787@google.com,2659804,경기전 수복청 상설공연 2020,1,06/14/2020
vfsp330@google.com,130568,갤러리 미즈,3,12/07/2020
slkp65@google.com,2572552,강복삼계탕,3,02/26/2020
etqudeo8185@google.com,2685464,강릉가자,3,02/16/2020
xzqmzrmi5@google.com,1905375,감암산,3,07/16/2020
wymal6@google.com,404056,갯마을갯뻘낙지,3,10/03/2020
glmh@google.com,2685459,갈매기다방,2,08/26/2020
ltxvetv67@google.com,130218,강진문화원,2,10/10/2020
vdbw5500@google.com,2638488,거제 관광모노레일,2,06/20/2020
hhmnlfki414@google.com,1432440,개심사 목조여래좌상과 목조관음보살좌상,1,08/20/2020
xphoqjhd@google.com,131091,갈도,1,09/01/2020
jgdw@google.com,2507936,가람복집,3,03/04/2020
bakil7260@google.com,1608608,거제시장,1,03/09/2020
wwqon2642@google.com,2664434,감물 및 봉숭아 물들이기 체험행사 2020,1,01/26/2020
vfotdc@google.com,139689,거제도섬마을펜션,3,06/21/2020
iwswuaaw3432@google.com,126785,가진해변,1,05/11/2020
amrj4054@google.com,2541883,강릉 문화재야행 2020,1,02/24/2021
ktukwr@google.com,129132,강댕이 미륵불,2,07/14/2020
incdup@google.com,294461,갑장사(상주),1,12/30/2020
zbuciev22@google.com,130587,갤러리조선,2,11/15/2020
etltmmuy69@google.com,2707444,가영당 [한국관광 품질인증/Korea Quality],2,01/24/2020
yawhsc9338@google.com,131169,강원도 세계잼버리 수련장,2,02/07/2021
jthsvklb@google.com,130597,갤러리에이엠,2,02/17/2020
nipjow9@google.com,1959464,가호서원,3,01/05/2020
axvgqqc99@google.com,2664434,감물 및 봉숭아 물들이기 체험행사 2020,2,03/27/2021
uajkva4@google.com,128758,강릉 경포해수욕장,2,01/19/2020
mrxj4@google.com,793359,거제 명진리 느티나무,3,04/08/2021
yjcititz54@google.com,2573089,감나무집(명촌점),1,11/07/2020
nuwbsf737@google.com,1201163,강영천효자문,3,04/08/2020
bbwta9@google.com,1887501,감은이오름,3,10/27/2020
tdoj55@google.com,2604455,개리비안비치펜션,2,03/16/2020
jjtw898@google.com,127082,개천지 / 조성지,3,01/01/2020
kypsnqx@google.com,2599177,강화도령 화문석 체험장,1,01/19/2021
jaxen62@google.com,849862,개화,2,08/28/2020
ntkihpzx660@google.com,527227,강천사(제천),2,03/25/2020
chtw3@google.com,127111,강진영랑생가,1,08/25/2020
hoypw7691@google.com,137913,강이흐르는마을 펜션,1,01/29/2021
ipabpxwc5993@google.com,128952,강진 병영마을 옛 담장,1,10/16/2020
jqnagw2@google.com,1114686,감곡매괴성모순례지성당,1,06/25/2020
ptzl6024@google.com,2683263,강남식당,2,03/11/2021
yawhsc9338@google.com,2611154,거가대교,3,03/01/2020
bzmbyqkc6066@google.com,127228,건봉사,2,06/04/2020
ympnce7058@google.com,2706354,강릉 안목해맞이공원,2,06/04/2020
